customer_tweet_id,customer_text,human_intent,system,reply,relevance,policy_compliance,grounding,tone,overall,is_deflection,judge_reason,judge_model,rubric_version
1324437,"@DropboxSupport If I have a Plus plan and sharing folder with a standard (free plan) user, are they limited to 2GB of uploads to the folder?",storage_quota_plan_limits,simple,"@294652 Hey there, we can’t comment on our team’s future plans, but we can let them know about your suggestion! Thanks",1,1,5,3,1,True,"The reply completely ignores the customer's specific question about storage limits and incorrectly treats it as a feature request or future plan inquiry, failing to address the actual intent.",qwen/qwen3.8-27b
1324437,"@DropboxSupport If I have a Plus plan and sharing folder with a standard (free plan) user, are they limited to 2GB of uploads to the folder?",storage_quota_plan_limits,trivial,"Hi, thanks for reaching out! We're looking into this and will follow up shortly. In the meantime, DM us your account email so we can look into it.",2,4,5,4,3,False,"The reply correctly follows the brand policy for account-specific intents by requesting the account email via DM, but it fails to address the customer's specific question about plan limits, making it feel like a generic deflection rather than a helpful response.",qwen/qwen3.8-27b
1082713,@DropboxSupport That's absurd. Please add it back.,complaint_dissatisfaction,llm,"Hey, we hear you. We’re not adding that feature back right now, but we’ll forward your feedback to the team. Thanks for sharing!",5,5,5,4,5,False,"The reply directly addresses the customer's request by clearly stating the feature will not be restored and confirming that feedback has been forwarded, which is appropriate for a complaint regarding a product decision.",qwen/qwen3.8-27b
1082713,@DropboxSupport That's absurd. Please add it back.,complaint_dissatisfaction,simple,"@463666 Hey, there was a disruption on Saturday, which has now been resolved. If you're still having issues, please let us know. Thanks!",2,2,2,3,2,False,"The reply invents a specific cause ('disruption on Saturday') and resolution status that were not provided in the customer's tweet, constituting a serious grounding failure, while failing to address the specific request to 'add it back'.",qwen/qwen3.8-27b
1082713,@DropboxSupport That's absurd. Please add it back.,complaint_dissatisfaction,trivial,"Hi, thanks for reaching out! We're looking into this and will follow up shortly. In the meantime, DM us your account email so we can look into it.",4,5,5,5,5,False,"The reply correctly identifies the issue as account-specific, asks for the required account email to proceed, and maintains a professional tone without inventing details.",qwen/qwen3.8-27b
610823,@DropboxSupport I upgraded my account to dropbox plus yet I am still getting messages on my computers saying I am out of space.  How can I get all of my files online and then do selective sync for each computer?,storage_quota_plan_limits,llm,"Hi again, it sounds like your upgrade hasn’t synced yet. To help, please DM us your account email and the 7‑digit ticket ID we sent you after the upgrade. We’ll set up selective sync for you. Thanks!",5,5,5,5,5,False,"The reply correctly identifies the intent as account-specific, asks for the required details (email and ticket ID) to proceed, and avoids inventing information or deflecting without instruction.",qwen/qwen3.8-27b
610823,@DropboxSupport I upgraded my account to dropbox plus yet I am still getting messages on my computers saying I am out of space.  How can I get all of my files online and then do selective sync for each computer?,storage_quota_plan_limits,simple,"@708065 Hi there, we've replied to your DM!",1,1,1,3,1,True,"The reply is a bare deflection that fails to specify what information to send in the DM, and it hallucinates that a DM was already sent, which is a serious grounding failure.",qwen/qwen3.8-27b
610823,@DropboxSupport I upgraded my account to dropbox plus yet I am still getting messages on my computers saying I am out of space.  How can I get all of my files online and then do selective sync for each computer?,storage_quota_plan_limits,trivial,"Hi, thanks for reaching out! We're looking into this and will follow up shortly. In the meantime, DM us your account email so we can look into it.",4,5,5,5,5,False,"The reply correctly identifies the intent as account-specific, asks for the required account email to proceed, and avoids inventing details or deflecting without instruction.",qwen/qwen3.8-27b
237165,@DropboxSupport Yes. I lost one and can't figure out how to remove its access.,account_access,simple,"@532531 Thanks, Lauren. In this case please submit a support ticket with our team at https://t.co/y7rSTLsgY2 for further investigation. Cheers!",2,2,4,4,2,True,"The reply is a generic deflection that fails to follow the brand policy for account_access intents by not asking for specific details (like the account email) or acknowledging the specific issue of removing device access, and it invents the customer's name.",qwen/qwen3.8-27b,v2
843989,@DropboxSupport I accidentally unlinked my accounts and now I can't get into that account again. Help please :),account_access,llm,"@123456 Hey [Name], sorry to hear that. Please DM us your email address on the account so we can help you recover it. Thanks!",2,2,4,4,2,True,"The reply is a generic holding message that fails to engage with the specific issue of unlinked accounts, using a placeholder name and failing to state what will be done with the provided email, thus violating the policy requirement for account-specific intents.",qwen/qwen3.8-27b,v2
843989,@DropboxSupport I accidentally unlinked my accounts and now I can't get into that account again. Help please :),account_access,simple,"@573372 Hey Paul, we sure can! You may follow these steps to switch emails between your accounts: https://t.co/y5GbypM8lw. Cheers!",1,1,2,4,1,True,"The reply provides a generic link for switching emails, which does not address the specific issue of an unlinked account and fails to follow the brand policy for account_access intents that requires asking for specific details via DM.",qwen/qwen3.8-27b,v2
843989,@DropboxSupport I accidentally unlinked my accounts and now I can't get into that account again. Help please :),account_access,trivial,"Hi, thanks for reaching out! We're looking into this and will follow up shortly. In the meantime, DM us your account email so we can look into it.",2,2,5,4,2,True,"The reply is a generic holding message that fails to engage with the specific issue of unlinked accounts, merely asking for the email without explaining how that helps or acknowledging the specific error reported.",qwen/qwen3.8-27b,v2
2119014,@DropboxSupport Why is the web browser displaying 'too many login attempts' even on my first login? I can't access dropbox website at all.,account_access,llm,"@username, it sounds like you’re hitting a lockout. Please DM us your account email and the full error message so we can investigate. Thanks!",5,5,5,5,5,False,"The reply correctly identifies the specific issue (lockout) reported by the customer and requests the necessary details (account email and error message) to investigate, fully complying with the brand's policy for account access issues.",qwen/qwen3.8-27b,v2
2119014,@DropboxSupport Why is the web browser displaying 'too many login attempts' even on my first login? I can't access dropbox website at all.,account_access,simple,"@662075 Hi Britanny, we do not have any outage reports at the moment. What seems to be the issue? Thanks!",1,1,4,2,1,True,"The reply fails to address the specific 'too many login attempts' error, does not request the necessary account details (email) for an account_access issue, and uses a condescending tone by asking what the issue is when the customer already stated it.",qwen/qwen3.8-27b,v2
2119014,@DropboxSupport Why is the web browser displaying 'too many login attempts' even on my first login? I can't access dropbox website at all.,account_access,trivial,"Hi, thanks for reaching out! We're looking into this and will follow up shortly. In the meantime, DM us your account email so we can look into it.",2,2,4,4,2,True,"The reply is a generic holding message that fails to engage with the specific 'too many login attempts' error reported by the customer, violating the policy requirement to name the issue or state specific actions for account access intents.",qwen/qwen3.8-27b,v2
929722,@DropboxSupport I cancelled my subscription yesterday to drop box plus and was still charged. Why did that happen? I followed Yor FAQ.,billing_subscription,llm,"@123456 Hey [Name], sorry to hear about the charge. Please DM us your account email and the date you cancelled so we can investigate. Thanks!",2,2,5,4,2,True,"The reply is a generic holding message that fails to engage with the specific details of the customer's complaint (cancellation yesterday, charge despite FAQ) and uses a placeholder name, violating the requirement to show engagement with the specific problem.",qwen/qwen3.8-27b,v2
929722,@DropboxSupport I cancelled my subscription yesterday to drop box plus and was still charged. Why did that happen? I followed Yor FAQ.,billing_subscription,simple,"@319543 Ethan, is this still going on for you? Let us know. Thanks!",1,1,1,2,1,True,"The reply is a generic, ungrounded question that fails to address the specific billing issue, does not request the necessary account details for a billing intent, and invents a name and status not provided by the customer.",qwen/qwen3.8-27b,v2
929722,@DropboxSupport I cancelled my subscription yesterday to drop box plus and was still charged. Why did that happen? I followed Yor FAQ.,billing_subscription,trivial,"Hi, thanks for reaching out! We're looking into this and will follow up shortly. In the meantime, DM us your account email so we can look into it.",2,2,4,4,2,True,"The reply is a generic holding message that fails to engage with the specific billing issue (cancellation vs. charge) or state what will be done with the provided email, violating the policy requirement for account-specific intents.",qwen/qwen3.8-27b,v2
1895744,@118189 @116029 I like how you guys charged me $750 for a trial and refuse to refund me. /sarcasm time to build my own File Sync.,billing_subscription,llm,"@118189 @116029 Hi, this is a billing issue. Please email our billing team at https://t.co/iIc938jY1e and DM us your ticket ID so we can follow up. Thanks and have a great rest of the day!",2,2,4,3,2,True,"The reply is a generic holding message that fails to engage with the specific $750 charge or refund request, and it incorrectly directs the customer to email a team instead of providing the specific details (account email) required for a DM-based resolution per brand policy.",qwen/qwen3.8-27b,v2
1895744,@118189 @116029 I like how you guys charged me $750 for a trial and refuse to refund me. /sarcasm time to build my own File Sync.,billing_subscription,simple,"@636167 Hi Scheiffer, as this is a sensitive billing issue, it needs to be addressed to our team at https://t.co/iIc938jY1e. Once you email them, feel free to DM us the ticket ID so as to follow up on the case. Thanks and have a great rest of the day!",2,2,4,3,2,True,"The reply is a generic holding message that fails to engage with the specific $750 charge or refund request, and it directs the customer to an external email link rather than following the brand's preference for DMs for billing issues.",qwen/qwen3.8-27b,v2
1895744,@118189 @116029 I like how you guys charged me $750 for a trial and refuse to refund me. /sarcasm time to build my own File Sync.,billing_subscription,trivial,"Hi, thanks for reaching out! We're looking into this and will follow up shortly. In the meantime, DM us your account email so we can look into it.",2,2,5,4,2,True,"The reply is a generic holding message that fails to engage with the specific billing dispute or the customer's sarcasm, and it does not state what will be done with the requested information.",qwen/qwen3.8-27b,v2
2867703,@DropboxSupport I don't understand - I'm willing to pay the difference - to get the additional features your selling - why won't you sell them to me? What are my options - just waste that 1 year of plus or be without the new features?,billing_subscription,llm,"Hi! We don’t sell features separately—upgrade to a higher plan to get the new features. Check our plans here: https://www.dropbox.com/plans. If you need help choosing, DM us your email and the plan you’re on. Thanks for reaching out!",2,2,4,4,2,True,"The reply is a generic holding message that fails to engage with the customer's specific frustration about being unable to upgrade or pay the difference, and it incorrectly implies features are not sold separately when the customer is asking about upgrading.",qwen/qwen3.8-27b,v2
2867703,@DropboxSupport I don't understand - I'm willing to pay the difference - to get the additional features your selling - why won't you sell them to me? What are my options - just waste that 1 year of plus or be without the new features?,billing_subscription,simple,"@695559 Hi again, rest assured we will, if anything comes up. Thanks for your interest. Take care!",1,1,5,3,1,True,"The reply is a generic, non-responsive holding message that fails to address the customer's specific billing inquiry or request the necessary account details for a private discussion.",qwen/qwen3.8-27b,v2
2867703,@DropboxSupport I don't understand - I'm willing to pay the difference - to get the additional features your selling - why won't you sell them to me? What are my options - just waste that 1 year of plus or be without the new features?,billing_subscription,trivial,"Hi, thanks for reaching out! We're looking into this and will follow up shortly. In the meantime, DM us your account email so we can look into it.",2,2,4,4,2,True,"The reply is a generic holding message that fails to engage with the customer's specific frustration regarding the inability to upgrade or the options for their current plan, violating the policy requirement to show engagement with the specific problem.",qwen/qwen3.8-27b,v2
1923420,@118189 @DropboxSupport @116029 it’s been a month of trying to resolve an issue but I can’t talk to a real person on the phone! 😩😭,complaint_dissatisfaction,llm,@118189 @DropboxSupport Sorry to hear that. We can help via DM—please send your ticket ID or details so we can look into it. Thanks!,2,2,5,3,2,True,"The reply is a generic holding message that fails to acknowledge the specific frustration of being unable to reach a human for a month, violating the policy requirement to engage with the customer's specific problem.",qwen/qwen3.8-27b,v2
1923420,@118189 @DropboxSupport @116029 it’s been a month of trying to resolve an issue but I can’t talk to a real person on the phone! 😩😭,complaint_dissatisfaction,simple,"@535627 Hi Betty, we’d like to follow-up on your request. If there’s a ticket ID to reference, please include it in a DM here. Thanks in advance!",2,2,4,3,2,True,"The reply is a generic holding message that fails to acknowledge the specific complaint about the inability to reach a human by phone, and it invents the customer's name ('Betty') without grounding.",qwen/qwen3.8-27b,v2
1923420,@118189 @DropboxSupport @116029 it’s been a month of trying to resolve an issue but I can’t talk to a real person on the phone! 😩😭,complaint_dissatisfaction,trivial,"Hi, thanks for reaching out! We're looking into this and will follow up shortly. In the meantime, DM us your account email so we can look into it.",2,2,4,4,2,True,"The reply is a generic holding message that fails to acknowledge the specific complaint about the inability to reach a human by phone, violating the policy requirement to engage with the customer's specific problem.",qwen/qwen3.8-27b,v2
933440,"@DropboxSupport I know about that, but the green icon worked great for me and many others just fine on Windows, Linux, etc. It was a bad decision.",complaint_dissatisfaction,llm,Thanks for sharing—happy to hear the green icon was helpful. We'll pass your feedback on. Let us know if there's anything else we can help with. 😊,2,2,5,4,2,True,"The reply is a generic holding message that fails to engage with the specific complaint about the design decision, merely acknowledging the feedback without addressing the dissatisfaction or explaining the rationale.",qwen/qwen3.8-27b,v2
933440,"@DropboxSupport I know about that, but the green icon worked great for me and many others just fine on Windows, Linux, etc. It was a bad decision.",complaint_dissatisfaction,simple,"@386525 No worries at all, always happy to clarify these sorts of updates, and receive feedback from the users perspective. 😊",1,1,5,3,1,True,"The reply is a generic, dismissive acknowledgment that fails to address the customer's specific complaint about the UI change or provide any substantive response, violating the requirement to engage with the specific problem.",qwen/qwen3.8-27b,v2
933440,"@DropboxSupport I know about that, but the green icon worked great for me and many others just fine on Windows, Linux, etc. It was a bad decision.",complaint_dissatisfaction,trivial,"Hi, thanks for reaching out! We're looking into this and will follow up shortly. In the meantime, DM us your account email so we can look into it.",1,1,4,3,1,True,The reply is a generic deflection that ignores the customer's specific complaint about the UI decision and incorrectly requests account details for a non-account-specific issue.,qwen/qwen3.8-27b,v2
2826329,@DropboxSupport I did and I never got a response 😔,complaint_dissatisfaction,llm,"@123456 Hi again, could you share the ticket ID or DM us so we can investigate? Thanks!",2,2,5,3,2,True,"The reply is a generic holding message that fails to acknowledge the specific complaint about the lack of response and does not state what will be done with the requested information, violating the policy for account-specific intents.",qwen/qwen3.8-27b,v2
2826329,@DropboxSupport I did and I never got a response 😔,complaint_dissatisfaction,simple,"@276180 Hi again, could you reply to the support ticket if the issue wasn’t resolved so that our agent can investigate further? Thanks!",2,2,5,3,2,True,"The reply is a generic holding message that fails to engage with the specific complaint of non-response and does not specify what information to send, violating the policy for account-specific intents.",qwen/qwen3.8-27b,v2
2826329,@DropboxSupport I did and I never got a response 😔,complaint_dissatisfaction,trivial,"Hi, thanks for reaching out! We're looking into this and will follow up shortly. In the meantime, DM us your account email so we can look into it.",2,2,4,4,2,True,"The reply is a generic holding message that fails to engage with the specific complaint of not receiving a previous response, violating the policy that requires acknowledging the specific problem for account-related intents.",qwen/qwen3.8-27b,v2
2250117,@DropboxSupport I have lost almost ALL my files - nothing in the folders. I made a movie and had movie files in there. Also training files!,data_loss_recovery,llm,"Hi, sorry to hear that. Please DM us your email address and the account name so we can investigate. In the meantime, check the web interface and the Trash folder for any missing files. Thanks!",4,4,5,5,4,False,"The reply correctly asks for specific account details (email and account name) to investigate the data loss and provides a relevant immediate troubleshooting step (checking the Trash folder), though it could be stronger by explicitly acknowledging the specific types of files (movie/training) mentioned to show deeper engagement.",qwen/qwen3.8-27b,v2
2250117,@DropboxSupport I have lost almost ALL my files - nothing in the folders. I made a movie and had movie files in there. Also training files!,data_loss_recovery,simple,"@550642 Hey Marcus, if you'd like to just see &amp; download these files, ask your friend to share a link with you: https://t.co/W3dHXhkvqq. Cheers!",1,1,1,2,1,True,"The reply is completely irrelevant to the reported data loss, invents a specific user name and a non-existent scenario involving a friend sharing a link, and fails to follow the policy for data loss recovery which requires asking for specific account details via DM.",qwen/qwen3.8-27b,v2
2250117,@DropboxSupport I have lost almost ALL my files - nothing in the folders. I made a movie and had movie files in there. Also training files!,data_loss_recovery,trivial,"Hi, thanks for reaching out! We're looking into this and will follow up shortly. In the meantime, DM us your account email so we can look into it.",2,2,5,4,2,True,"The reply is a generic holding message that fails to engage with the specific details of the customer's data loss (movie and training files) or state what will be done with the provided information, violating the brand's requirement for specific engagement on account-specific intents.",qwen/qwen3.8-27b,v2
1497118,@118189 I want my pictures back. Go in your memory and retrieve them,data_loss_recovery,llm,@118189 Hi! Your photos are safe in Dropbox. Please DM us your ticket number and the email on the account so we can locate them. Thanks!,2,2,2,4,2,True,The reply is a generic holding message that fails to engage with the specific problem of lost pictures and makes an ungrounded promise that the photos are 'safe' without verifying the situation.,qwen/qwen3.8-27b,v2
1497118,@118189 I want my pictures back. Go in your memory and retrieve them,data_loss_recovery,simple,"@553365 Hi again, if possible we would like some more details on what’s exactly happening so as to investigate the issue. For example, are... 1/2",2,2,5,3,2,True,"The reply is a generic request for more details that does not name the specific problem (data loss), does not instruct the customer to DM with specific artifacts (like account email or ticket number) as required for this intent, and cuts off mid-sentence, making it an incomplete and non-compliant holding message.",qwen/qwen3.8-27b,v2
1497118,@118189 I want my pictures back. Go in your memory and retrieve them,data_loss_recovery,trivial,"Hi, thanks for reaching out! We're looking into this and will follow up shortly. In the meantime, DM us your account email so we can look into it.",2,2,5,4,2,True,"The reply is a generic holding message that fails to engage with the specific data loss issue or state what will be done with the provided email, violating the brand's requirement for specific engagement on account intents.",qwen/qwen3.8-27b,v2
2430111,"how do i restore files as ive been hacked
@DropboxSupport",data_loss_recovery,llm,"Hi, to help restore files after a hack, please DM us your ticket ID and the email on the account at https://t.co/6gPtR8GzbX. Thanks!",2,2,5,4,2,True,"The reply is a generic holding message that fails to engage with the specific security incident or state what will be done with the provided information, violating the brand's requirement for account-specific intents to show engagement with the customer's problem.",qwen/qwen3.8-27b,v2
2430111,"how do i restore files as ive been hacked
@DropboxSupport",data_loss_recovery,simple,"@590012 Hey Colin, to restore deleted files you can visit your Events page here: https://t.co/WlNQRcsSVk. Feel free to DM us for more info, thanks!",2,2,4,4,2,True,The reply fails to address the critical security aspect of the customer's report (being hacked) and provides a generic link and DM request that does not engage with the specific incident or instruct the user on what specific security details to send.,qwen/qwen3.8-27b,v2
2430111,"how do i restore files as ive been hacked
@DropboxSupport",data_loss_recovery,trivial,"Hi, thanks for reaching out! We're looking into this and will follow up shortly. In the meantime, DM us your account email so we can look into it.",2,2,4,4,2,True,"The reply is a generic holding message that fails to engage with the specific details of the customer's report (hacking/data loss) or state what will be done with the provided information, violating the brand's requirement for specific engagement on account-related issues.",qwen/qwen3.8-27b,v2
1529752,@DropboxSupport When you report a questionable login to an account's owner please provide the IP address of suspicious login.,feature_request,llm,"Sure! When we flag a suspicious login, the email you receive includes the IP address. You can also view it in the Security tab of your account. Let us know if you need more help.",5,5,5,5,5,False,"The reply directly answers the customer's feature request by confirming that the IP address is included in the alert email and pointing to the specific location (Security tab) where it can be viewed, fully complying with the brand policy for informational intents.",qwen/qwen3.8-27b,v2
1529752,@DropboxSupport When you report a questionable login to an account's owner please provide the IP address of suspicious login.,feature_request,simple,@293803 Thanks again for sharing this with us - we definitely find this as valuable feedback and it’s useful to know how this is seen from a user perspective. 😊,1,1,5,4,1,False,"The reply fails to address the specific feature request for IP addresses in security alerts, offering only a generic thank-you without providing the requested information or pointing to the relevant setting.",qwen/qwen3.8-27b,v2
1529752,@DropboxSupport When you report a questionable login to an account's owner please provide the IP address of suspicious login.,feature_request,trivial,"Hi, thanks for reaching out! We're looking into this and will follow up shortly. In the meantime, DM us your account email so we can look into it.",1,1,5,4,1,True,"The reply fails to address the feature request for IP address transparency and incorrectly directs the customer to DM for a general inquiry, violating the brand policy that informational intents must be answered publicly.",qwen/qwen3.8-27b,v2
1099456,@DropboxSupport Please can we have the 'green tick' checkmark on the task bar back to show that everything is 'ok'? Not the same without it.,feature_request,llm,"@118189 The green tick was removed to streamline the UI and is no longer available. We don’t have a setting to re‑enable it, but we appreciate your feedback.",5,5,5,5,5,False,"The reply directly addresses the feature request by explaining the removal, confirming the lack of a setting to re-enable it, and acknowledging the feedback, which strictly follows the brand policy for informational intents.",qwen/qwen3.8-27b,v2
1099456,@DropboxSupport Please can we have the 'green tick' checkmark on the task bar back to show that everything is 'ok'? Not the same without it.,feature_request,simple,"@370994 ...Thanks for the feedback. We always value it, positive or negative. 2/2",1,1,5,3,1,False,"The reply fails to address the specific feature request or point to any relevant information, violating the policy for informational intents by providing only a generic acknowledgment.",qwen/qwen3.8-27b,v2
1099456,@DropboxSupport Please can we have the 'green tick' checkmark on the task bar back to show that everything is 'ok'? Not the same without it.,feature_request,trivial,"Hi, thanks for reaching out! We're looking into this and will follow up shortly. In the meantime, DM us your account email so we can look into it.",1,1,5,4,1,True,"The reply fails to address the feature request or point to the specific setting, instead incorrectly treating it as an account-specific issue and deflecting to a DM.",qwen/qwen3.8-27b,v2
989345,@118189 I usually have other documents which belong to a text but I can't keep them together if I want to use Paper.,feature_request,llm,"@118189 You can attach files directly in Paper. In the Paper doc, click the + button and choose 'Add file' or 'Add link' to keep them together. See our help article for step-by-step: https://help.dropbox.com/paper/adding-files",5,5,5,5,5,False,"The reply directly answers the customer's feature request by explaining how to attach files in Paper and providing a specific help link, fully complying with the brand's policy for informational intents.",qwen/qwen3.8-27b,v2
989345,@118189 I usually have other documents which belong to a text but I can't keep them together if I want to use Paper.,feature_request,simple,"@462750 Hey Rosemary, does this happen when you go to https://t.co/WOZPQzS7n9? Let us know. Thanks!",1,1,5,4,1,True,"The reply fails to address the feature request or point to a specific feature/setting, instead deflecting with a generic question and link that does not engage with the customer's specific problem.",qwen/qwen3.8-27b,v2
989345,@118189 I usually have other documents which belong to a text but I can't keep them together if I want to use Paper.,feature_request,trivial,"Hi, thanks for reaching out! We're looking into this and will follow up shortly. In the meantime, DM us your account email so we can look into it.",1,1,5,4,1,True,"The reply fails to address the feature request by deflecting to a DM, which is explicitly prohibited for informational intents, and does not engage with the specific issue of keeping documents together in Paper.",qwen/qwen3.8-27b,v2
37940,WTF @dropboxsupport? What am I supposed to do with this hidden menu? I can't access my shared folder! https://t.co/hQJPkd7Pjv,how_to_usage,llm,"Hey there! Open the Dropbox icon in your system tray (or click the Dropbox icon in the menu bar), then click the 'Shared' tab to view shared folders. If you still can’t access, double‑check you have permission or ask the owner to re‑share.",5,5,5,5,5,False,"The reply directly addresses the 'how_to_usage' intent by providing specific steps to access the shared folder and troubleshooting advice, without deflecting to DMs.",qwen/qwen3.8-27b,v2
37940,WTF @dropboxsupport? What am I supposed to do with this hidden menu? I can't access my shared folder! https://t.co/hQJPkd7Pjv,how_to_usage,simple,"@434186 Ah gotcha! Is someone else the owner of this shared folder, and have they added the PNG's?",1,1,1,2,1,False,"The reply fails to provide the requested how-to answer, invents specific details (PNGs) not present in the customer's tweet, and asks a confusing question instead of addressing the access issue.",qwen/qwen3.8-27b,v2
37940,WTF @dropboxsupport? What am I supposed to do with this hidden menu? I can't access my shared folder! https://t.co/hQJPkd7Pjv,how_to_usage,trivial,"Hi, thanks for reaching out! We're looking into this and will follow up shortly. In the meantime, DM us your account email so we can look into it.",2,1,4,4,2,True,The reply fails the brand policy for how_to_usage intents by deflecting to a DM instead of providing the actual answer or pointing to the specific feature/setting to resolve the hidden menu issue.,qwen/qwen3.8-27b,v2
2053253,@DropboxSupport Out of Space Warning will not go away even though 50%+ unwanted files removed - how to make DB recognize it is not at 100%,how_to_usage,llm,"Hey there! After deleting files, empty the Trash in the web UI and restart the Dropbox client. The warning clears once the client syncs the change. If it still shows, try quitting & relaunching the app. Let us know!",5,5,5,5,5,False,"The reply directly addresses the 'how_to_usage' intent by providing specific, actionable steps (emptying trash, restarting client) to resolve the storage warning, fully complying with the brand's requirement to provide the actual answer rather than deflecting.",qwen/qwen3.8-27b,v2
2053253,@DropboxSupport Out of Space Warning will not go away even though 50%+ unwanted files removed - how to make DB recognize it is not at 100%,how_to_usage,simple,"@693466 Hey there, let us send over some tips to help you locate them! To restore deleted files, please visit your Events page here: https://t.co/WlNQRcsSVk. If you’d like more info about restorations, you can have a look at: https://t.co/O5rt2mjygF. Keep us updated on the outcome here!",1,1,2,3,1,True,"The reply completely misinterprets the user's issue, providing instructions for restoring deleted files instead of addressing the storage quota synchronization problem, and fails to provide the requested how-to answer.",qwen/qwen3.8-27b,v2
2053253,@DropboxSupport Out of Space Warning will not go away even though 50%+ unwanted files removed - how to make DB recognize it is not at 100%,how_to_usage,trivial,"Hi, thanks for reaching out! We're looking into this and will follow up shortly. In the meantime, DM us your account email so we can look into it.",2,1,5,4,2,True,"The reply fails the brand policy for informational intents by deflecting to a DM instead of providing the specific steps to refresh storage or clear the cache, and it does not engage with the specific technical issue of the warning persisting.",qwen/qwen3.8-27b,v2
2629478,"@DropboxSupport WTF is going on.I keep getting messages saying my Dropbox is full and to pay for more space. So I delete loads of ancient jpgs, only to find them all being reloaded, but I cannot find where the instruction is hidden to STOP THIS HAPPENING. Please advise.",how_to_usage,llm,"Hey! If Dropbox says you’re out of space, use Selective Sync or Files on Demand to keep files online only. In Dropbox settings → Sync → Selective Sync, uncheck folders you don’t need locally. https://help.dropbox.com/installs-integrations/sync-files/selective-sync Hope this helps!",2,3,4,4,2,False,"The reply provides a specific technical solution (Selective Sync) as required for informational intents, but it fails to address the customer's specific complaint about files 'reloading' after deletion, which suggests a sync conflict or versioning issue rather than just local storage management.",qwen/qwen3.8-27b,v2
2629478,"@DropboxSupport WTF is going on.I keep getting messages saying my Dropbox is full and to pay for more space. So I delete loads of ancient jpgs, only to find them all being reloaded, but I cannot find where the instruction is hidden to STOP THIS HAPPENING. Please advise.",how_to_usage,simple,"@265228 Hi there, hope you are doing good! Currently, we don't have a feature to make all your files online, but what you can do is to go ahead and apply Selective Sync to each computer so you can choose the files you want synced locally. Hope this helps!",2,2,3,4,2,False,"The reply addresses the technical issue of files reappearing by suggesting Selective Sync, but it fails to address the customer's primary complaint about storage being full and the need to pay for more space, making it only partially relevant and compliant with the requirement to give the actual answer to the specific problem.",qwen/qwen3.8-27b,v2
2629478,"@DropboxSupport WTF is going on.I keep getting messages saying my Dropbox is full and to pay for more space. So I delete loads of ancient jpgs, only to find them all being reloaded, but I cannot find where the instruction is hidden to STOP THIS HAPPENING. Please advise.",how_to_usage,trivial,"Hi, thanks for reaching out! We're looking into this and will follow up shortly. In the meantime, DM us your account email so we can look into it.",1,1,5,4,1,True,The reply fails to address the specific technical issue of files reloading after deletion and incorrectly deflects an informational how-to query to a DM instead of providing the solution or pointing to the relevant setting.,qwen/qwen3.8-27b,v2
2179670,@DropboxSupport Will do.,no_action_needed,llm,Glad to hear it! Let us know if you need anything else.,5,5,5,5,5,False,"The reply appropriately acknowledges the customer's confirmation and closes the interaction politely, which is the correct response for a 'no_action_needed' intent.",qwen/qwen3.8-27b,v2
2179670,@DropboxSupport Will do.,no_action_needed,simple,"Hi, thanks for reaching out! We're looking into this and will follow up shortly. In the meantime, DM us your account email so we can look into it.",1,1,1,3,1,True,"The customer's tweet indicates no action is needed, yet the agent invents a problem ('looking into this') and incorrectly requests account details for a non-issue.",qwen/qwen3.8-27b,v2
2179670,@DropboxSupport Will do.,no_action_needed,trivial,"Hi, thanks for reaching out! We're looking into this and will follow up shortly. In the meantime, DM us your account email so we can look into it.",1,1,1,3,1,True,"The customer's tweet indicates no action is needed, yet the agent invents a problem ('looking into this') and incorrectly requests account details for a non-issue.",qwen/qwen3.8-27b,v2
1331572,@DropboxSupport It's not going to show up in a screenshot. It was a little pop up that displayed on my screen and then disappeared.,no_action_needed,llm,"Hi there, sorry about that. Could you try a different browser or device and let us know if the pop‑up still appears? Thanks!",2,1,5,4,2,True,"The reply fails to address the customer's specific issue of a transient pop-up that cannot be captured in a screenshot, instead offering generic troubleshooting advice that does not align with the 'no_action_needed' intent or the brand's policy for handling such cases.",qwen/qwen3.8-27b,v2
1331572,@DropboxSupport It's not going to show up in a screenshot. It was a little pop up that displayed on my screen and then disappeared.,no_action_needed,simple,"@237733 Hi Jason, thanks for the info, we’ll pass it onto our dev team. You can still refer friends to earn extra quota on your account if you wish!",1,1,1,3,1,True,"The reply invents a specific user name ('Jason') and an unrelated context ('refer friends') that were not provided by the customer, constituting a severe grounding failure and irrelevant response to the reported UI issue.",qwen/qwen3.8-27b,v2
1331572,@DropboxSupport It's not going to show up in a screenshot. It was a little pop up that displayed on my screen and then disappeared.,no_action_needed,trivial,"Hi, thanks for reaching out! We're looking into this and will follow up shortly. In the meantime, DM us your account email so we can look into it.",2,2,5,4,2,True,"The reply is a generic holding message that fails to engage with the specific issue of the disappearing pop-up, violating the policy requirement to show engagement with the customer's specific problem for account-specific intents.",qwen/qwen3.8-27b,v2
1507042,@DropboxSupport Thank you for your responses. I have messaged you the ticket number received last evening.,no_action_needed,llm,"Thanks for the ticket number. We’ve received it and are on it. You’ll get an update soon. Let us know if you need anything else. Thanks, and have a great weekend 😎",5,5,5,5,5,False,"The reply correctly acknowledges the specific artifact (ticket number) provided by the customer, confirms receipt, and commits to action, which aligns with the policy for account-specific intents where the customer has already initiated the DM process.",qwen/qwen3.8-27b,v2
